depto	hogar	orden	zona	puntaje_sisben_3	llave	CORTE	FEX	PER001	PER002B	PER003	PER004	PER005	PER006	PER007	PER008	PER009	PER010	PER011	PER012	PER013A	PER014A	PER015	PER016
81	2	1	1	35.19	0067	DIC2016	138.86637931	2	3	1	2	0	0	2	2	4	1	2	0	2	1	0	1
81	2	2	1	35.19	0067	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	13.57	0068	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	2	4	0	2
81	1	2	1	13.57	0068	DIC2016	138.86637931	1	2	3	2	0	0	2	2	3	2	2	0	2	1	0	1
81	1	4	1	13.57	0068	DIC2016	138.86637931	2	3	7	1	3	0	2	2	0	1	2	0	2	4	0	2
81	1	5	1	13.57	0068	DIC2016	138.86637931	2	1	4	2	0	4	2	2	0	2	2	0	1	0	0	2
81	1	6	1	13.57	0068	DIC2016	138.86637931	2	1	4	2	0	4	2	2	0	2	2	0	1	0	0	2
81	1	1	2	7.26	0069	DIC2016	138.86637931	1	3	1	1	2	0	2	2	0	2	2	0	1	1	0	1
81	1	2	2	7.26	0069	DIC2016	138.86637931	2	3	2	1	1	0	2	2	1	2	2	0	1	4	0	2
81	1	3	2	7.26	0069	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	3	0	2
81	1	4	2	7.26	0069	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	1	1	4.88	0070	DIC2016	138.86637931	1	3	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	1	2	1	4.88	0070	DIC2016	138.86637931	2	3	2	1	1	0	2	2	4	1	2	0	1	2	3	2
81	1	3	1	4.88	0070	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	4	1	4.88	0070	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	36.82	0071	DIC2016	138.86637931	2	4	1	1	2	0	2	2	4	1	2	0	2	4	0	2
81	1	2	1	36.82	0071	DIC2016	138.86637931	1	4	2	1	1	0	2	2	4	2	2	0	2	1	0	1
81	1	3	1	36.82	0071	DIC2016	138.86637931	2	3	3	2	0	0	2	2	4	2	2	0	2	2	8	2
81	1	4	1	36.82	0071	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	1	5	1	36.82	0071	DIC2016	138.86637931	2	2	11	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	1	10.79	0072	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	1	2	1	10.79	0072	DIC2016	138.86637931	2	3	2	1	1	0	2	2	4	1	2	0	1	2	11	2
81	1	3	1	10.79	0072	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	1	10.79	0072	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	5	1	10.79	0072	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	6	1	10.79	0072	DIC2016	138.86637931	2	2	11	2	0	1	2	2	0	2	2	0	1	3	0	2
81	1	1	1	11.06	0073	DIC2016	138.86637931	2	3	1	1	2	0	2	2	4	1	2	0	1	0	0	2
81	1	2	1	11.06	0073	DIC2016	138.86637931	1	3	2	1	1	0	2	2	0	2	2	0	1	0	0	2
81	1	3	1	11.06	0073	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	4	1	11.06	0073	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	1	27.32	0074	DIC2016	138.86637931	2	4	1	2	0	0	2	2	3	1	2	0	2	1	0	1
81	1	2	1	27.32	0074	DIC2016	138.86637931	2	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
81	2	1	1	30.26	0074	DIC2016	138.86637931	1	3	1	2	0	0	2	2	4	2	2	0	1	2	16	1
81	1	1	1	27.02	0075	DIC2016	138.86637931	1	4	1	2	0	0	2	2	0	2	2	0	2	1	0	1
81	1	2	1	27.02	0075	DIC2016	138.86637931	1	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
81	1	3	1	27.02	0075	DIC2016	138.86637931	2	3	3	2	0	0	2	2	0	2	2	0	2	4	0	2
81	1	4	1	27.02	0075	DIC2016	138.86637931	1	3	3	2	0	0	2	2	0	2	2	0	2	2	5	2
81	1	5	1	27.02	0075	DIC2016	138.86637931	2	4	14	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	6	1	27.02	0075	DIC2016	138.86637931	2	1	4	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	7	1	27.02	0075	DIC2016	138.86637931	2	1	4	2	0	4	2	2	0	2	2	0	1	0	0	2
81	1	1	1	48.26	0076	DIC2016	138.86637931	1	4	1	2	0	0	2	2	2	2	2	0	2	1	0	1
81	1	2	1	48.26	0076	DIC2016	138.86637931	1	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
81	1	1	2	35.36	0077	DIC2016	138.86637931	2	3	1	2	0	0	2	2	0	2	2	0	2	2	6	1
81	1	1	1	37.23	0078	DIC2016	138.86637931	2	3	1	2	0	0	2	2	4	1	2	0	2	0	0	1
81	1	2	1	37.23	0078	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	3	1	37.23	0078	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	2	19.23	0079	DIC2016	138.86637931	1	3	1	2	0	0	2	2	1	2	2	0	2	1	0	1
81	1	1	1	29.42	0080	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
81	1	2	1	29.42	0080	DIC2016	138.86637931	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
81	1	3	1	29.42	0080	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	1	29.42	0080	DIC2016	138.86637931	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	1	5	1	29.42	0080	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	6	1	29.42	0080	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	1	45.65	0081	DIC2016	138.86637931	1	3	1	1	0	0	2	2	4	2	2	0	2	1	0	1
81	1	1	1	7.97	0082	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	1	0	1
81	1	2	1	7.97	0082	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	3	1	7.97	0082	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	1	7.97	0082	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	2	1	3	0	2
81	1	5	1	7.97	0082	DIC2016	138.86637931	2	1	4	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	2	29.55	0083	DIC2016	138.86637931	1	3	1	1	2	0	1	2	4	2	2	0	1	1	0	1
81	1	2	2	29.55	0083	DIC2016	138.86637931	2	3	2	1	1	0	1	2	4	1	2	0	1	1	0	1
81	1	3	2	29.55	0083	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	4	2	29.55	0083	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	5	2	29.55	0083	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	6	2	29.55	0083	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	1	19.44	0084	DIC2016	138.86637931	2	3	1	2	0	0	2	2	0	1	2	0	2	1	0	1
81	1	2	1	19.44	0084	DIC2016	138.86637931	2	2	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	3	1	19.44	0084	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	4	1	19.44	0084	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	2	9.91	0085	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	1	0	1
81	1	2	2	9.91	0085	DIC2016	138.86637931	2	3	3	2	0	0	2	2	4	1	2	0	1	4	0	2
81	1	3	2	9.91	0085	DIC2016	138.86637931	1	1	4	2	0	2	2	2	0	2	2	0	1	0	0	2
81	1	1	1	28.75	0086	DIC2016	138.86637931	2	4	1	2	0	0	2	2	0	1	2	0	2	1	0	1
81	1	2	1	28.75	0086	DIC2016	138.86637931	1	2	3	2	0	0	2	2	3	2	1	5	2	3	0	2
81	1	3	1	28.75	0086	DIC2016	138.86637931	2	2	3	2	0	0	2	2	3	2	1	5	2	3	0	2
81	1	1	1	12.74	0087	DIC2016	138.86637931	1	4	1	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	2	10.68	0088	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	1	2	2	10.68	0088	DIC2016	138.86637931	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	1
81	1	3	2	10.68	0088	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	2	10.68	0088	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	1	5	2	10.68	0088	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	26.57	0089	DIC2016	138.86637931	1	4	1	2	0	0	2	2	4	2	2	0	2	0	0	2
81	1	1	2	23.58	0090	DIC2016	138.86637931	1	4	1	1	0	0	2	2	0	2	2	0	1	1	0	1
81	1	1	2	14.59	0091	DIC2016	138.86637931	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	1	1	21.17	0092	DIC2016	138.86637931	2	3	1	2	0	0	2	2	4	1	2	0	2	1	0	1
81	1	2	1	21.17	0092	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	3	1	21.17	0092	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	64.37	0093	DIC2016	138.86637931	2	4	1	2	0	0	2	2	2	1	2	0	2	1	0	1
81	1	2	1	64.37	0093	DIC2016	138.86637931	1	4	14	2	0	0	2	2	2	2	2	0	1	0	0	2
81	1	3	1	64.37	0093	DIC2016	138.86637931	2	3	3	2	0	0	2	2	0	2	2	0	2	0	0	2
81	1	4	1	64.37	0093	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	2	28.32	0094	DIC2016	138.86637931	2	4	1	2	0	0	2	2	0	1	2	0	2	1	0	1
81	1	2	2	28.32	0094	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	3	2	28.32	0094	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	2	13.25	0095	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	0	0	2
81	1	2	2	13.25	0095	DIC2016	138.86637931	1	4	3	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	3	2	13.25	0095	DIC2016	138.86637931	1	4	3	2	0	0	2	2	4	2	2	0	2	1	0	1
81	1	4	2	13.25	0095	DIC2016	138.86637931	1	2	12	2	0	0	2	2	4	2	1	4	2	3	0	2
81	1	5	2	13.25	0095	DIC2016	138.86637931	2	1	12	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	6	2	13.25	0095	DIC2016	138.86637931	1	3	15	2	0	0	1	2	4	2	2	0	1	0	0	1
81	1	7	2	13.25	0095	DIC2016	138.86637931	2	3	14	2	0	0	2	2	4	1	2	0	2	4	0	2
81	1	8	2	13.25	0095	DIC2016	138.86637931	2	1	4	2	0	7	2	2	0	2	2	0	1	0	0	2
81	1	9	2	13.25	0095	DIC2016	138.86637931	1	1	4	2	0	2	2	2	4	2	1	4	1	3	0	2
81	1	10	2	13.25	0095	DIC2016	138.86637931	1	3	14	2	0	0	2	2	0	2	2	0	1	2	4	2
81	2	1	2	15.84	0095	DIC2016	138.86637931	1	4	1	2	0	0	1	2	3	2	2	0	1	1	0	1
81	2	2	2	15.84	0095	DIC2016	138.86637931	1	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	2	3	2	15.84	0095	DIC2016	138.86637931	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	2	4	2	15.84	0095	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	2	5	2	15.84	0095	DIC2016	138.86637931	2	1	4	2	0	3	2	2	4	2	1	4	1	3	0	2
81	2	6	2	22.75	0095	DIC2016	138.86637931	2	3	16	2	0	0	1	2	0	1	2	0	2	1	0	1
81	3	1	2	11.82	0095	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	3	2	2	11.82	0095	DIC2016	138.86637931	2	4	2	1	1	0	2	2	4	2	2	0	1	0	0	2
81	3	3	2	11.82	0095	DIC2016	138.86637931	2	3	3	1	8	0	2	2	4	2	2	0	2	0	0	2
81	3	4	2	11.82	0095	DIC2016	138.86637931	2	3	3	2	0	0	2	2	4	1	2	0	2	0	0	2
81	3	5	2	11.82	0095	DIC2016	138.86637931	1	1	4	2	0	4	2	2	4	2	2	0	1	0	0	2
81	3	6	2	11.82	0095	DIC2016	138.86637931	1	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
81	3	7	2	11.82	0095	DIC2016	138.86637931	1	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
81	3	8	2	11.82	0095	DIC2016	138.86637931	1	3	7	1	3	0	2	2	4	2	2	0	1	1	0	1
81	1	1	1	33.65	0096	DIC2016	138.86637931	1	3	1	1	2	0	2	2	4	2	2	0	1	2	6	2
81	1	2	1	33.65	0096	DIC2016	138.86637931	2	3	2	1	1	0	2	2	4	1	2	0	2	1	0	1
81	1	3	1	33.65	0096	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	5	1	33.65	0096	DIC2016	138.86637931	1	4	15	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	6	1	33.65	0096	DIC2016	138.86637931	1	1	15	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	7	1	33.65	0096	DIC2016	138.86637931	2	1	15	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	8	1	33.65	0096	DIC2016	138.86637931	2	1	15	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	9	1	33.65	0096	DIC2016	138.86637931	1	4	15	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	1	14.46	0097	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	1
81	1	2	1	14.46	0097	DIC2016	138.86637931	2	3	3	1	3	0	2	2	4	2	2	0	2	2	8	2
81	1	3	1	14.46	0097	DIC2016	138.86637931	2	3	7	1	2	0	2	2	4	2	2	0	2	1	0	1
81	1	4	1	14.46	0097	DIC2016	138.86637931	1	3	14	1	0	0	2	2	4	2	2	0	2	1	0	1
81	1	5	1	14.46	0097	DIC2016	138.86637931	2	3	3	2	0	0	2	2	3	2	2	0	2	4	0	2
81	1	6	1	14.46	0097	DIC2016	138.86637931	2	1	4	2	0	5	2	2	3	2	2	0	1	0	0	2
81	1	7	1	14.46	0097	DIC2016	138.86637931	1	1	4	2	0	5	2	2	3	2	2	0	1	0	0	2
81	1	8	1	14.46	0097	DIC2016	138.86637931	1	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
81	1	9	1	14.46	0097	DIC2016	138.86637931	2	3	3	1	10	0	2	2	0	1	2	0	2	4	0	2
81	1	10	1	14.46	0097	DIC2016	138.86637931	1	4	7	1	9	0	2	2	0	2	2	0	1	1	0	1
81	1	11	1	14.46	0097	DIC2016	138.86637931	1	1	4	2	0	9	2	2	0	2	2	0	1	0	0	2
81	1	12	1	14.46	0097	DIC2016	138.86637931	2	3	4	2	0	0	2	2	0	2	2	0	2	2	8	2
81	1	13	1	14.46	0097	DIC2016	138.86637931	2	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
81	2	1	1	21.39	0097	DIC2016	138.86637931	1	3	1	1	2	0	2	2	0	2	2	0	2	1	0	1
81	2	2	1	21.39	0097	DIC2016	138.86637931	2	2	2	1	1	0	2	2	4	2	1	4	2	3	0	2
81	2	3	1	21.39	0097	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	3	1	1	26.95	0097	DIC2016	138.86637931	1	3	1	1	2	0	2	2	0	2	2	0	2	1	0	1
81	3	2	1	26.95	0097	DIC2016	138.86637931	2	3	2	1	1	0	2	2	0	2	2	0	2	4	0	2
81	3	3	1	26.95	0097	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	2	5	0098	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	1	0	0	1
81	1	2	2	5	0098	DIC2016	138.86637931	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
81	1	3	2	5	0098	DIC2016	138.86637931	1	3	3	1	0	0	2	2	4	2	2	0	1	0	0	1
81	2	1	2	7.39	0098	DIC2016	138.86637931	1	2	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	2	2	2	7.39	0098	DIC2016	138.86637931	2	2	2	1	1	0	2	2	4	2	2	0	2	4	0	2
81	2	3	2	7.39	0098	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	1	47.91	0099	DIC2016	138.86637931	2	3	1	1	2	0	2	2	0	1	2	0	2	4	0	2
81	1	2	1	47.91	0099	DIC2016	138.86637931	1	3	2	1	1	0	2	2	0	2	2	0	2	1	0	1
81	1	3	1	47.91	0099	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	1	31.02	0100	DIC2016	138.86637931	2	3	1	1	2	0	2	2	4	1	2	0	1	4	0	2
81	1	2	1	31.02	0100	DIC2016	138.86637931	1	3	2	1	1	0	2	2	4	2	2	0	2	1	0	1
81	1	3	1	31.02	0100	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	1	31.02	0100	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	23.06	0101	DIC2016	138.86637931	1	3	1	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	2	1	23.06	0101	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	3	1	23.06	0101	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	48.62	0102	DIC2016	138.86637931	1	3	1	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	1	2	2.77	0103	DIC2016	138.86637931	2	2	1	2	0	0	2	2	0	1	2	0	2	1	0	1
81	1	2	2	2.77	0103	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	1	1	42.17	0104	DIC2016	138.86637931	2	4	1	2	0	0	2	2	0	1	2	0	1	4	0	2
81	1	1	1	22.65	0105	DIC2016	138.86637931	1	3	1	2	0	0	2	2	0	2	2	0	1	1	0	1
81	1	1	1	8.95	0106	DIC2016	138.86637931	2	3	1	2	0	0	2	2	4	1	2	0	1	1	0	1
81	1	2	1	8.95	0106	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	2	11.18	0107	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	2
81	1	2	2	11.18	0107	DIC2016	138.86637931	2	3	4	2	0	0	2	2	0	1	2	0	1	4	0	2
81	1	3	2	11.18	0107	DIC2016	138.86637931	1	1	4	2	0	2	2	2	0	2	2	0	1	0	0	2
81	1	4	2	11.18	0107	DIC2016	138.86637931	2	1	4	2	0	2	2	2	0	2	2	0	1	0	0	2
81	1	5	2	11.18	0107	DIC2016	138.86637931	2	4	3	1	0	0	2	2	4	1	2	0	1	4	0	2
81	1	6	2	11.18	0107	DIC2016	138.86637931	1	3	4	2	0	5	2	2	3	2	1	4	2	3	0	2
81	1	1	2	9.74	0108	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	1	2	2	9.74	0108	DIC2016	138.86637931	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	1
81	1	3	2	9.74	0108	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	2	9.74	0108	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	1	4	1	0	0	2
81	1	5	2	9.74	0108	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	2	1	2	7.08	0108	DIC2016	138.86637931	2	3	1	1	2	0	2	2	4	1	2	0	1	4	0	1
81	2	2	2	7.08	0108	DIC2016	138.86637931	1	4	2	1	1	0	2	2	4	2	2	0	1	1	0	1
81	2	3	2	7.08	0108	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	2	4	2	7.08	0108	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	2	1	3	0	2
81	2	5	2	7.08	0108	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	1	1	23.37	0109	DIC2016	138.86637931	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
81	1	2	1	23.37	0109	DIC2016	138.86637931	2	2	2	1	1	0	2	2	4	1	1	4	2	3	0	2
81	1	3	1	23.37	0109	DIC2016	138.86637931	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	1	4	1	23.37	0109	DIC2016	138.86637931	1	2	6	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	1	36.38	0110	DIC2016	138.86637931	1	4	1	1	0	0	2	2	4	2	2	0	1	1	0	1
81	1	1	1	26.08	0111	DIC2016	138.86637931	1	4	1	1	2	0	2	2	3	2	2	0	2	2	4	2
81	1	2	1	26.08	0111	DIC2016	138.86637931	2	3	2	1	1	0	2	2	3	2	2	0	2	1	0	1
81	1	3	1	26.08	0111	DIC2016	138.86637931	1	1	3	2	0	0	2	2	3	2	2	0	1	0	0	2
81	1	1	2	13.22	0112	DIC2016	138.86637931	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
81	1	2	2	13.22	0112	DIC2016	138.86637931	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
81	1	3	2	13.22	0112	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	1	2	38.62	0113	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	4	0	1
81	1	2	2	38.62	0113	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	1	1	1	30.33	0114	DIC2016	138.86637931	1	4	1	2	0	0	2	2	3	2	2	0	1	1	0	1
81	1	1	2	14.1	0115	DIC2016	138.86637931	2	4	1	2	0	0	1	2	4	1	2	0	1	1	0	1
81	1	2	2	14.1	0115	DIC2016	138.86637931	1	3	3	2	0	0	2	2	4	2	2	0	1	4	0	2
81	1	3	2	14.1	0115	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	2	14.1	0115	DIC2016	138.86637931	1	3	3	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	1	1	38.4	0116	DIC2016	138.86637931	1	3	1	1	2	0	2	2	0	2	2	0	2	1	0	1
81	1	2	1	38.4	0116	DIC2016	138.86637931	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
81	1	3	1	38.4	0116	DIC2016	138.86637931	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
81	1	4	1	38.4	0116	DIC2016	138.86637931	1	2	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	5	1	38.4	0116	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	2	46.27	0117	DIC2016	138.86637931	1	4	1	1	0	0	2	2	4	2	2	0	1	1	0	1
81	1	1	1	59.08	0118	DIC2016	138.86637931	1	4	1	2	0	0	2	2	0	2	2	0	1	1	0	1
81	1	2	1	59.08	0118	DIC2016	138.86637931	1	3	3	2	0	0	2	2	4	2	2	0	2	0	0	2
81	1	3	1	59.08	0118	DIC2016	138.86637931	1	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
81	1	1	1	35.28	0119	DIC2016	138.86637931	2	4	1	1	2	0	2	2	4	1	2	0	1	4	0	2
81	1	2	1	35.28	0119	DIC2016	138.86637931	1	4	2	1	1	0	2	2	4	2	2	0	1	1	0	1
81	1	3	1	35.28	0119	DIC2016	138.86637931	2	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
81	1	4	1	35.28	0119	DIC2016	138.86637931	2	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
81	2	1	1	31.39	0119	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	1	0	1
81	1	1	2	13	0120	DIC2016	138.86637931	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
81	1	2	2	13	0120	DIC2016	138.86637931	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
81	1	3	2	13	0120	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	4	2	13	0120	DIC2016	138.86637931	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
81	1	1	2	57.11	0121	DIC2016	138.86637931	1	4	1	1	2	0	2	2	3	2	2	0	2	1	0	1
81	1	2	2	57.11	0121	DIC2016	138.86637931	2	4	2	1	1	0	2	2	3	2	2	0	2	1	0	1
81	1	1	1	15.64	0122	DIC2016	138.86637931	1	2	1	2	0	0	2	2	0	2	2	0	2	1	0	1
81	1	2	1	15.64	0122	DIC2016	138.86637931	1	2	6	2	0	0	2	2	0	2	1	4	1	3	0	2
81	1	1	2	15.33	0123	DIC2016	138.86637931	1	4	1	2	0	0	2	2	0	2	2	0	1	1	0	1
81	1	1	1	50.98	0124	DIC2016	138.86637931	2	4	1	2	0	0	2	2	0	1	2	0	2	4	0	1
81	1	2	1	50.98	0124	DIC2016	138.86637931	2	3	3	2	0	0	2	2	0	2	1	4	2	3	0	2
81	1	3	1	50.98	0124	DIC2016	138.86637931	2	2	3	2	0	0	2	2	0	2	1	4	2	3	0	2
81	1	1	1	24.08	0125	DIC2016	138.86637931	2	4	1	2	0	0	2	2	4	1	2	0	1	1	0	1
81	1	1	1	31.89	0126	DIC2016	138.86637931	1	3	1	2	0	0	2	2	3	2	2	0	1	1	0	1
81	2	1	1	20.17	0126	DIC2016	138.86637931	2	3	1	1	5	0	2	2	0	1	2	0	2	4	0	1
81	2	2	1	20.17	0126	DIC2016	138.86637931	1	2	3	2	0	0	2	2	0	2	1	4	2	3	0	2
81	2	3	1	20.17	0126	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
81	2	4	1	20.17	0126	DIC2016	138.86637931	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
81	2	5	1	20.17	0126	DIC2016	138.86637931	1	4	2	1	1	0	2	2	0	2	2	0	2	2	4	2
